input,output
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Bahwa tidak ada landasan hukumnya , iya . Tapi imbauan ini bukan soal hukum , melainkan moral , "" kata Ganjar saat dihubungi Tempo , Sabtu ( 19/12 ) malam .",<extra_id_0> Ganjar <extra_id_1> person ; <extra_id_2> Tempo <extra_id_3> organization ; <extra_id_4> Sabtu ( 19/12 ) malam <extra_id_5> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pasalnya , dia menjelaskan , hasil audit invstigasi BPK menemukan sejumlah nama yang kini menjabat diduga bertanggung jawab dalam kasus Bank Century .",<extra_id_0> BPK <extra_id_1> organization ; <extra_id_2> Bank Century <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dengan nonaktif sementara , Ganjar berharap proses pemeriksaan yang dilakukan pansus bisa berjalan lancar .",<extra_id_0> Ganjar <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dia menolak bila dikatakan pansus berlebihan atau melanggar undang - undang saat meminta pejabat nonaktif .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sebab , kata Ganjar , permintaan itu bersipat imbauan sukarela yang ditujukan pada pihak - pihak yang akan diperiksa .",<extra_id_0> Ganjar <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Artinya , tidak ada ketentuan yang mengikat pejabat harus nonaktif .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ketua Dewan Pertimbangan Partai Golkar Akbar Tandjung kembali menegaskan tidak ada evaluasi dalam pencapresan Aburizal Bakrie .",<extra_id_0> Akbar Tandjung <extra_id_1> person ; <extra_id_2> Aburizal Bakrie <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurutnya , yang ada evaluasi kinerja partai .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Evaluasi pencapresan ( Ical ) tidak ada . Adanya evaluasi kinerja partai , "" kata Akbar dalam Pengarahan Dewan Pertimbangan DPP Partai Golkar kepada Peserta Rapimnas V Golkar di Hotel JS Luwansa , Jakarta , Jumat ( 22/11/2013 ) .","<extra_id_0> Ical <extra_id_1> person ; <extra_id_2> Akbar <extra_id_3> person ; <extra_id_4> Hotel JS Luwansa , Jakarta <extra_id_5> location ; <extra_id_6> Jumat ( 22/11/2013 ) <extra_id_7> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Akbar menuturkan , evaluasi kinerja partai yang akan di evaluasi adalah dalam mencermati hasil elektabilitas Capres Golkar .",<extra_id_0> Akbar <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurutnya , mencermati hasil survei dapat dijadikan sebagai pedoman .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Dari hasil lembaga survei itu nanti kita ambil langkah - langkah , "" tuturnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Lebih lanjut Akbar mengatakan , kalau tidak ada kenaikan signifikan dalam elektabilitas Capres Golkar , hendaklah disiapkan strategi baru .",<extra_id_0> Akbar <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ia mengajak mencermati apakah tim untuk Capres Golkar kinerjanya kurang atau ada faktor lain .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kita siapkan strategi baru , bukan ganti Capresnya , "" ucapnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mundurnya Hary Tanoesoedibyo dan sejumlah pengurus teras Dewan Pimpinan Pusat Partai Nasional Demokrat , malah disyukuri pengurus DPD Partai NasDem Kabupaten Sumenep , Jawa Timur .",<extra_id_0> Hary Tanoesoedibyo <extra_id_1> person ; <extra_id_2> Dewan Pimpinan Pusat Partai Nasional Demokrat <extra_id_3> organization ; <extra_id_4> DPD Partai NasDem Kabupaten Sumenep <extra_id_5> organization ; <extra_id_6> Jawa Timur <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kami bersyukur , penyakit kronis di tubuh partai terdeteksi lebih awal , "" kata Ketua DPD Nasdem Sumenep , Sufyan Absi , Senin 21 Januari 2013 .",<extra_id_0> Sufyan Absi <extra_id_1> person ; <extra_id_2> Senin 21 Januari 2013 <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sufyan menilai sosok Harry Tanoe tidak punya banyak sumbangsih bagi partai NasDem .",<extra_id_0> Harry Tanoe <extra_id_1> person ; <extra_id_2> partai NasDem <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Kesuksesan partai NasDem lolos sebagai peserta pemilu 2014 karena perjuangan seluruh kader partai dari pusat hingga daerah .",<extra_id_0> partai NasDem <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Ada 10 Harry Tanoe keluar dari NasDem , silahkan , tidak masalah , "" ujarnya .",<extra_id_0> Harry Tanoe <extra_id_1> person ; <extra_id_2> NasDem <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dia juga yakin mundurnya Harry Tanoe juga tidak berpengaruh pada keuangan partai .",<extra_id_0> Harry Tanoe <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ketika awal DPD NasDem di berbagai daerah dibentuk , kata dia , Harry Tanoe belum masuk partai NasDem .",<extra_id_0> DPD NasDem <extra_id_1> organization ; <extra_id_2> Harry Tanoe <extra_id_3> person ; <extra_id_4> partai NasDem <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut Sufyan , saat itu seluruh sistem dan program partai berjalan lancar sesuai target .",<extra_id_0> Sufyan <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Perjuangan itu bukan soal uang , NasDem Jatim bukan kapitalis , "" katanya .",<extra_id_0> NasDem <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sufyan memastikan gejolak di DPP Partai NasDem tidak akan berpengaruh hingga daerah .",<extra_id_0> Sufyan <extra_id_1> person ; <extra_id_2> DPP Partai NasDem <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Di Jawa Timur , khususnya Kabupaten Sumenep , pengurus NasDem tetap solid .",<extra_id_0> Jawa Timur <extra_id_1> location ; <extra_id_2> Kabupaten Sumenep <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kami bersyukur para pengkhianat itu mundur , sehingga partai bisa lebih fokus memenangkan pemilu , "" pungkasnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Fraksi PDI Perjuangan mendesak pemerintah tetap berpijak pada peraturan perundang - undangan yang berlaku terkait keistimewaan Yogyakarta .",<extra_id_0> Fraksi PDI Perjuangan <extra_id_1> organization ; <extra_id_2> Yogyakarta <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Namun bila pemerintah pusat memiliki skenario lain yang lebih besar atas keistimewaan Yogyakarta , F - PDIP menganggap hal tersebut sebagai hal yang wajar .",<extra_id_0> Yogyakarta <extra_id_1> location ; <extra_id_2> F - PDIP <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Hal ini ditegaskan Ketua Fraksi PDIP Tjahjo Kumolo kepada Tribunnews.com di Jakarta , Sabtu ( 4/12/2010 ) .",<extra_id_0> Fraksi PDIP <extra_id_1> organization ; <extra_id_2> Tribunnews.com <extra_id_3> organization ; <extra_id_4> Tjahjo Kumolo <extra_id_5> person ; <extra_id_6> Jakarta <extra_id_7> location ; <extra_id_8> Sabtu ( 4/12/2010 ) <extra_id_9> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tjahjo menyebut , hal terbaik yang bisa menjadi jalan tengah atas masalah keistimewaan Yogyakarta adalah mengajak Sultan Hamengku Buwono X bersama pemerintahan daerah Yogyakarta berdiskusi .",<extra_id_0> Tjahjo <extra_id_1> person ; <extra_id_2> Sultan Hamengku Buwono X <extra_id_3> person ; <extra_id_4> Yogyakarta <extra_id_5> location ; <extra_id_6> Yogyakarta <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Kalau tidak dilibatkan kan tidak elok jadinya . Dan bisa menimbulkan persepsi penafsiran yang berbeda - beda , "" katanya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Catatan perihal daerah keistimewaan , menurut Tjahjo terdapat pada BAB tentang Pemerintahan Daerah , yang terdiri dari tiga pasal , yaitu pasal 18 , 18A dan 18B.",<extra_id_0> Tjahjo <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pasal 18 adalah lex generalis mengenai pemerintahan daerah .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sedangkan Pasal 18B lex specialis , artinya untuk hal - hal tentang kekhususan atau keistimewaan .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Ketentuan pasal ini yang menjadi dasar atau pedoman pembentukan UU yang boleh berbeda dari yang lex generalis , "" ucapnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Politikus Partai Demokrat Ruhut Sitompul mengatakan keputusannya menjadi bagian dari tim sukses pasangan calon presiden Jokowi - Jusuf Kalla tak akan berpengaruh terhadap afiliasi partainya .",<extra_id_0> Partai Demokrat <extra_id_1> organization ; <extra_id_2> Ruhut Sitompul <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Demokrat memang bukan partai yang pertama , tapi yang terakhir , "" kata Ruhut ketika dihubungi Tempo , Senin , 23 Juni 2014 .","<extra_id_0> Demokrat <extra_id_1> organization ; <extra_id_2> Tempo <extra_id_3> organization ; <extra_id_4> Ruhut <extra_id_5> person ; <extra_id_6> Senin , 23 Juni 2014 <extra_id_7> time"
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ruhut mengatakan tak ada ambisi politik tertentu terkait dengan dukungannya kepada calon presiden yang sebelumnya sering dikritiknya itu .",<extra_id_0> Ruhut <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Aku mengalir saja hidup aku . Aku sudah buktikan aku enggak ngotot . Masak , belum kerja sudah minta jabatan , "" ujarnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sebelum merapat ke kubu Jokowi - JK , Ruhut Sitompul dikenal kerap mengkritik Jokowi .",<extra_id_0> Ruhut Sitompul <extra_id_1> person ; <extra_id_2> Jokowi <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Saat Jokowi menjadi Gubernur DKI Jakarta , Ruhut sempat menilainya tak mampu mengatasi sejumlah penyakit kronis Ibu Kota .",<extra_id_0> Jokowi <extra_id_1> person ; <extra_id_2> Ruhut <extra_id_3> person ; <extra_id_4> DKI Jakarta <extra_id_5> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Gaya Jokowi blusukan pun dinilai Ruhut hanya pencitraan .",<extra_id_0> Jokowi <extra_id_1> person ; <extra_id_2> Ruhut <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dia mengingatkan agar warga tidak mudah terbius oleh gaya kepemimpinan Jokowi yang gemar blusukan .",<extra_id_0> Jokowi <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ia pun sempat mengatakan Jokowi tak pantas jadi presiden karena tukang mebel .",<extra_id_0> Jokowi <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Meski demikian , Ruhut mengatakan tak ada masalah hubungan dirinya dengan Jokowi .",<extra_id_0> Ruhut <extra_id_1> person ; <extra_id_2> Jokowi <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Hubungannya baik , kalau ketemu kami cipika - cipiki , "" ujarnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Untuk menunjukkan dukungannya , Ruhut akan berkampanye bagi Jokowi di beberapa daerah , seperti Sulawesi Utara , Sulawesi Selatan , Medan , dan Pekanbaru .",<extra_id_0> Ruhut <extra_id_1> person ; <extra_id_2> Jokowi <extra_id_3> person ; <extra_id_4> Sulawesi Utara <extra_id_5> location ; <extra_id_6> Sulawesi Selatan <extra_id_7> location ; <extra_id_8> Medan <extra_id_9> location ; <extra_id_10> Pekanbaru <extra_id_11> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ruhut menyebutkan dirinya akan menjadi orator dan menyuarakan isu penegakan hukum .",<extra_id_0> Ruhut <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ketua Umum Partai Persatuan Pembangunan ( PPP ) hasil Muktamar VIII Surabaya , M Romahurmuziy , telah menyatakan mendukung pemerintahan presiden dan wakil presiden terpilih Joko Widodo .",<extra_id_0> Partai Persatuan Pembangunan ( PPP ) <extra_id_1> organization ; <extra_id_2> Surabaya <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Meskipun demikian , ia belum menyatakan bahwa PPP akan beralih koalisi .",<extra_id_0> PPP <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Yang prinsip bahwa PPP mendukung pemerintahan Jokowi - JK , "" ujar Romahurmuziy , sebelum masuk ke dalam rumah dinas Jokowi , Jalan Taman Surapati , Menteng , Jakarta Pusat , Sabtu ( 18/10/2014 ) .",<extra_id_0> PPP <extra_id_1> organization ; <extra_id_2> Romahurmuziy <extra_id_3> person ; <extra_id_4> Jokowi <extra_id_5> person ; <extra_id_6> Jalan Taman Surapati <extra_id_7> location ; <extra_id_8> Menteng <extra_id_9> location ; <extra_id_10> Jakarta Pusat <extra_id_11> location ; <extra_id_12> Sabtu ( 18/10/2014 ) <extra_id_13> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Romahurmuziy , Suharso Monoarfa , beserta anggota Dewan Pimpinan Pusat PPP lainnya yang mendatangi rumah dinas Gubernur DKI Jakarta tersebut , menyatakan tujuan kedatangannya tersebut untuk menyampaikan hasil Muktamar VIII PPP di Surabaya , pada Jumat kemarin .",<extra_id_0> Romahurmuziy <extra_id_1> person ; <extra_id_2> Suharso Monoarfa <extra_id_3> person ; <extra_id_4> Dewan Pimpinan Pusat PPP <extra_id_5> organization ; <extra_id_6> PPP <extra_id_7> organization ; <extra_id_8> DKI Jakarta <extra_id_9> location ; <extra_id_10> Surabaya <extra_id_11> location ; <extra_id_12> Jumat <extra_id_13> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Menurut dia , hasil Muktamar menyatakan PPP siap untuk mendukung pemerintahan Jokowi - JK untuk periode 2014 - 2019 .",<extra_id_0> PPP <extra_id_1> organization ; <extra_id_2> 2014 - 2019 <extra_id_3> time
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Ya nanti kita lihat , karena kita akan sampaikan dukungan ke beliau . Yang didukung mau atau tidak , nanti akan ditanya , "" kata Romahurmuziy .",<extra_id_0> Romahurmuziy <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Romahurmuziy juga membantah isu yang mengatakan dua kader PPP yang akan masuk dalam kabinet Jokowi - JK .",<extra_id_0> Romahurmuziy <extra_id_1> person ; <extra_id_2> PPP <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Belum sampai sana . Nanti kita bicara lagi setelah ini , "" ujarnya .",
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Artis Angel Lelga akan mendapat tugas khusus dari Partai Persatuan Pembangunan .",<extra_id_0> Angel Lelga <extra_id_1> person ; <extra_id_2> Partai Persatuan Pembangunan <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mantan istri penyanyi dangdut Rhoma Irama itu mendapat nomor urut 1 di daerah pemilihan Jawa Tengah V dan diharapkan menjadi vote getter di wilayah bukan basis perolehan suara PPP tersebut .",<extra_id_0> Rhoma Irama <extra_id_1> person ; <extra_id_2> Jawa Tengah <extra_id_3> location ; <extra_id_4> PPP <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ketua Badan Pemenangan Pemilu PPP Fernita Darwis mengatakan , PPP berharap agar pencalonan Angel Lelga dapat mendulang banyak suara di dapil yang meliputi wilayah Kabupaten Boyolali , Kabupaten Klaten , Kabupaten Sukoharjo , dan Kota Surakarta itu .",<extra_id_0> Badan Pemenangan Pemilu PPP <extra_id_1> organization ; <extra_id_2> PPP <extra_id_3> organization ; <extra_id_4> Fernita Darwis <extra_id_5> person ; <extra_id_6> Angel Lelga <extra_id_7> person ; <extra_id_8> Kabupaten Boyolali <extra_id_9> location ; <extra_id_10> Kabupaten Klaten <extra_id_11> location ; <extra_id_12> Kabupaten Sukoharjo <extra_id_13> location ; <extra_id_14> Kota Surakarta <extra_id_15> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Jawa Tengah V itu daerah merah , bukan basis PPP . Kami berharap dia bisa mendapatkan kursi buat PPP , "" kata Fernita seusai menyerahkan berkas bakal caleg PPP yang telah diperbaiki di Kantor Komisi Pemilihan Umum ( KPU ) , Menteng , Jakarta Pusat , Rabu ( 22/5/2013 ) .",<extra_id_0> Jawa Tengah <extra_id_1> location ; <extra_id_2> Kantor Komisi Pemilihan Umum ( KPU ) <extra_id_3> location ; <extra_id_4> Menteng <extra_id_5> location ; <extra_id_6> Jakarta Pusat <extra_id_7> location ; <extra_id_8> PPP <extra_id_9> organization ; <extra_id_10> PPP <extra_id_11> organization ; <extra_id_12> PPP <extra_id_13> organization ; <extra_id_14> Fernita <extra_id_15> person ; <extra_id_16> Rabu ( 22/5/2013 ) <extra_id_17> time
