text_a,text_b,label
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",masnya-kurang ramah,1
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",masnya-cuma di kasih satu,0
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",masnya-tidak bisa ke tutup,0
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",handuk-kurang ramah,0
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",handuk-cuma di kasih satu,1
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",handuk-tidak bisa ke tutup,0
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",pintu kamar mandi-kurang ramah,0
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",pintu kamar mandi-cuma di kasih satu,0
"lagi siap pulang sudah di ketokketok sama masnya yang nanyanya kurang ramah . dan handuk cuma di kasih satu , pintu kamar mandi tidak bisa ke tutup .",pintu kamar mandi-tidak bisa ke tutup,1
kamar mandi nya kotor banget . mati lampu 2kali dan lumayan lamaa .,kamar mandi nya-kotor banget,1
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",kamarnya-kurang luas,1
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",kamarnya-nyaman,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",kamarnya-lumayan,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",kamarnya-sering putusputus,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",selebihnya-kurang luas,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",selebihnya-nyaman,1
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",selebihnya-lumayan,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",selebihnya-sering putusputus,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",wifi nya-kurang luas,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",wifi nya-nyaman,0
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",wifi nya-lumayan,1
"kamarnya kurang luas , selebihnya nyaman dan wifi nya lumayan buat dikamar cuma sering putusputus . dan kalau bisa sarapan nya di antar ke tiap kamar , karena kasihan buat yang terlambat akhirnya tidak kebagian sarapan . terimakasih .",wifi nya-sering putusputus,1
nyaman bersih dan luar biasa . pelayanan lebih dari hotel .,,1
"seprainya kotor seperti bekas darah begitu . jijik banget , baru ktahuan malam karena di tutup sama selimut .",seprainya-kotor,1
"baik . kamar bersih , ac dingin .",kamar-bersih,1
"baik . kamar bersih , ac dingin .",kamar-dingin,0
"baik . kamar bersih , ac dingin .",ac-bersih,0
"baik . kamar bersih , ac dingin .",ac-dingin,1
"pelayanan baik dan nyaman , lokasi strategis .",pelayanan-baik,1
"pelayanan baik dan nyaman , lokasi strategis .",pelayanan-nyaman,1
"pelayanan baik dan nyaman , lokasi strategis .",pelayanan-strategis,0
"pelayanan baik dan nyaman , lokasi strategis .",lokasi-baik,0
"pelayanan baik dan nyaman , lokasi strategis .",lokasi-nyaman,0
"pelayanan baik dan nyaman , lokasi strategis .",lokasi-strategis,1
masih perlu ditingkatkan wifi nya belum di perbiki .,wifi nya-perlu ditingkatkan,1
masih perlu ditingkatkan wifi nya belum di perbiki .,wifi nya-belum di perbiki,1
tidak ada sandal di kamar . tetapi pelayanan dan roomy lumayan oklah .,sandal-tidak ada,1
tidak ada sandal di kamar . tetapi pelayanan dan roomy lumayan oklah .,sandal-lumayan oklah,0
tidak ada sandal di kamar . tetapi pelayanan dan roomy lumayan oklah .,pelayanan-tidak ada,0
tidak ada sandal di kamar . tetapi pelayanan dan roomy lumayan oklah .,pelayanan-lumayan oklah,1
tidak ada sandal di kamar . tetapi pelayanan dan roomy lumayan oklah .,roomy-tidak ada,0
tidak ada sandal di kamar . tetapi pelayanan dan roomy lumayan oklah .,roomy-lumayan oklah,1
dari kamar nya bagus banget . sayang pelayan nya agak lama .,kamar nya-bagus banget,1
dari kamar nya bagus banget . sayang pelayan nya agak lama .,kamar nya-agak lama,0
dari kamar nya bagus banget . sayang pelayan nya agak lama .,pelayan nya-bagus banget,0
dari kamar nya bagus banget . sayang pelayan nya agak lama .,pelayan nya-agak lama,1
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",ventilasi-tidak ada,1
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",ventilasi-tidak terlalu terasa,0
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",ventilasi-bagus banget,0
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",ac-tidak ada,0
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",ac-tidak terlalu terasa,1
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",ac-bagus banget,0
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",viewnya-tidak ada,0
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",viewnya-tidak terlalu terasa,0
"kamar untuk airy roomnya tidak ada ventilasi sama sekali , biarpun ada ac tetapi tidak terlalu terasa acnya menginap dipuncak terasa di jakarta panas tolong air dikolam renangnya diganti , saya langsung gatalgatal untuk viewnya bagus banget !",viewnya-bagus banget,1
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",kamar-bau rokok,1
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",kamar-tidak keluar gambar,0
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",kamar-bau sekali,0
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",tv-bau rokok,0
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",tv-tidak keluar gambar,1
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",tv-bau sekali,0
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",toilet-bau rokok,0
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",toilet-tidak keluar gambar,0
"pada awal saya masuk kamar bau rokok . kemudian saya masuk kamar mandi , di toilet nya ada tinja yang muncul mungkin tersumbat salurannya sehingga naik ke atas . akhirnya saya flash dan bau sekali . kemudian saya menyalakan tv , tetapi tv tidak keluar gambar .",toilet-bau sekali,1
3 malam 3x pindah . disini paling nyaman .,,1
"bagus , tetapi lebih nyaman kalau ac tidak terlalu jauh apalagi terbatas tembok .",,1
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",toiletnya-kotor,1
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",toiletnya-bau,0
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",toiletnya-oke,0
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",bantalnya-kotor,0
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",bantalnya-bau,1
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",bantalnya-oke,0
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",fasilitas yang lain-kotor,0
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",fasilitas yang lain-bau,0
"toiletnya kotor , bantalnya bau , tetapi fasilitas yang lain oke .",fasilitas yang lain-oke,1
secara keseluruhan baik dan nyaman .,secara keseluruhan-baik,1
secara keseluruhan baik dan nyaman .,secara keseluruhan-nyaman,1
ranjangnya sudah rusak kurang nyaman ditiduri .,ranjangnya-rusak,1
ranjangnya sudah rusak kurang nyaman ditiduri .,ranjangnya-kurang nyaman ditiduri,1
berisik sekali mengganggu tamu yang menginap . mohon perbaikan . terimakasih .,,1
resepsionis tengah malam itu mengambil charge dan disimpan ke kantong sendiri kayaknya . bahkan kita sampesampe pada ngantuk bahkan ribet prosesnya .,,1
"kamar nyaman , hanya wifi tidak sampai dikamar , mungkin bisa diletakkan spot wifi di dekat kamar . sar .",kamar-nyaman,1
"kamar nyaman , hanya wifi tidak sampai dikamar , mungkin bisa diletakkan spot wifi di dekat kamar . sar .",kamar-tidak sampai dikamar,0
"kamar nyaman , hanya wifi tidak sampai dikamar , mungkin bisa diletakkan spot wifi di dekat kamar . sar .",wifi-nyaman,0
"kamar nyaman , hanya wifi tidak sampai dikamar , mungkin bisa diletakkan spot wifi di dekat kamar . sar .",wifi-tidak sampai dikamar,1
"tempatnya nyaman , enak , bersih , murah banget .",tempatnya-nyaman,1
"tempatnya nyaman , enak , bersih , murah banget .",tempatnya-enak,1
"tempatnya nyaman , enak , bersih , murah banget .",tempatnya-bersih,1
"tempatnya nyaman , enak , bersih , murah banget .",tempatnya-murah banget,1
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",tempat-nyaman,1
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",tempat-ramah,0
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",tempat-ekonomis,0
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",pelayanan-nyaman,0
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",pelayanan-ramah,1
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",pelayanan-ekonomis,0
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",harganya-nyaman,0
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",harganya-ramah,0
"tempat nyaman , pelayanan ramah , dan harganya ekonomis .",harganya-ekonomis,1
"tisu toilet tidak ada , untuk yang lainlainnya lumayan bagus .",tisu toilet-tidak ada,1
air kotor yang dari water heaternya . sudah begitu mati pas ahirahir mau dipakai . tetapi overall good sihh .,air-kotor,1
air kotor yang dari water heaternya . sudah begitu mati pas ahirahir mau dipakai . tetapi overall good sihh .,air-good,0
air kotor yang dari water heaternya . sudah begitu mati pas ahirahir mau dipakai . tetapi overall good sihh .,overall-kotor,0
air kotor yang dari water heaternya . sudah begitu mati pas ahirahir mau dipakai . tetapi overall good sihh .,overall-good,1
"nyaman , ac dingin , pelayanan oke .",ac-dingin,1
"nyaman , ac dingin , pelayanan oke .",ac-oke,0
"nyaman , ac dingin , pelayanan oke .",pelayanan-dingin,0
"nyaman , ac dingin , pelayanan oke .",pelayanan-oke,1
cukup memuaskan dengan harga yang sangat terjangkau .,harga-sangat terjangkau,1
"sangat mengecewakan . diberikan room yang lembab , kurang baik dari room lainnya , pembuangan air di kamar mandi tidak lancar , tidak ada sinyal . terletak di daerah yang strategis , pusat kota .",room-lembab,1
"sangat mengecewakan . diberikan room yang lembab , kurang baik dari room lainnya , pembuangan air di kamar mandi tidak lancar , tidak ada sinyal . terletak di daerah yang strategis , pusat kota .",room-kurang baik,1
"sangat mengecewakan . diberikan room yang lembab , kurang baik dari room lainnya , pembuangan air di kamar mandi tidak lancar , tidak ada sinyal . terletak di daerah yang strategis , pusat kota .",room-tidak lancar,0
"sangat mengecewakan . diberikan room yang lembab , kurang baik dari room lainnya , pembuangan air di kamar mandi tidak lancar , tidak ada sinyal . terletak di daerah yang strategis , pusat kota .",room-strategis,0
"sangat mengecewakan . diberikan room yang lembab , kurang baik dari room lainnya , pembuangan air di kamar mandi tidak lancar , tidak ada sinyal . terletak di daerah yang strategis , pusat kota .",pembuangan air-lembab,0
"sangat mengecewakan . diberikan room yang lembab , kurang baik dari room lainnya , pembuangan air di kamar mandi tidak lancar , tidak ada sinyal . terletak di daerah yang strategis , pusat kota .",pembuangan air-kurang baik,0
