input,output,se_order,paradigm
"However , if you want great food at a great price and do n ' t mind the decor , you ca n ' t beat this place .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> great <extra_id_1> food ; <extra_id_2> great <extra_id_3> food,oa,extraction
"This is one of the best comfort food places in the city .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Only complaint is the pricing - - I believe it would be more reasonable to pay a dollar less on each item listed on the menu .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food prices,sc,extraction
"Even my Indian friend couldn ' t believe how good and tasty everything was .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> NULL <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> tasty <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"The service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive,as,extraction
"Wine list selection is good and wine - by - the - glass was generously filled to the top .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> drinks style_options ; <extra_id_2> positive <extra_id_3> drinks style_options,sc,extraction
"Was surprisingly disappointed .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> surprisingly disappointed <extra_id_1> NULL,oa,extraction
"Calling the place Hampton Chutney Co . does warn you that these folks offer more style than substance , but in this unattractive room with unhelpful clerks there was a dearth of the former too .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> negative ; <extra_id_2> room <extra_id_3> negative ; <extra_id_4> clerks <extra_id_5> negative,as,extraction
"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> good <extra_id_1> spicy tuna roll ; <extra_id_2> awesome <extra_id_3> rock shrimp tempura,oa,extraction
"It ’ s just you and your date and an occasional cute ‘ excuse me ’ before the waiter opens the little curtain to your booth !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> cute <extra_id_1> waiter <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"A cool bar with great food , and tons of excellent beer .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> cool <extra_id_1> bar <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> great <extra_id_5> food <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> excellent <extra_id_9> beer <extra_id_10> positive <extra_id_11> drinks quality ; <extra_id_12> excellent <extra_id_13> beer <extra_id_14> positive <extra_id_15> drinks style_options,oasc,extraction
"I think I ' ve had some the best meals of my life at minnow .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> meals <extra_id_1> positive,as,extraction
"The service is good and ambience is good for a date or group outing .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> positive ; <extra_id_2> ambience <extra_id_3> positive,as,extraction
"Service here was great , food was fantastic .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"Decor is nice though service can be spotty .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> nice <extra_id_1> Decor ; <extra_id_2> spotty <extra_id_3> service,oa,extraction
"Service was quick .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> quick <extra_id_1> Service <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"It melted in my little mouth and the perfect consistency - not too fishy , creamy , and slightly buttery .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> perfect consistency <extra_id_1> NULL <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> not too fishy <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality ; <extra_id_8> creamy <extra_id_9> NULL <extra_id_10> positive <extra_id_11> food quality ; <extra_id_12> buttery <extra_id_13> NULL <extra_id_14> positive <extra_id_15> food quality,oasc,extraction
"With so many poor experiences to be had in the theater district , is truly an excellent find !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> excellent <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Best Taiwanese food in NY !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Taiwanese food <extra_id_1> positive,as,extraction
"Just because it ' s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> restaurant prices,sc,extraction
"The food is excellent !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> excellent <extra_id_1> food,oa,extraction
"The sushi seemed pretty fresh and was adequately proportioned .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> fresh <extra_id_1> sushi ; <extra_id_2> proportioned <extra_id_3> sushi,oa,extraction
"the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Highly recommend it !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> recommend <extra_id_1> NULL,oa,extraction
"Great food , great decor , great service .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> positive ; <extra_id_2> decor <extra_id_3> positive ; <extra_id_4> service <extra_id_5> positive,as,extraction
"We ' ve tried before but it always packed and doesn ' t take reservations .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> restaurant miscellaneous,sc,extraction
"They have great rolls , the triple color and norwegetan rolls , are awesome and filling .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> positive <extra_id_5> food style_options,sc,extraction
"Mizu is home to creative and unique rolls not to found anywhere else .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> rolls <extra_id_1> positive,as,extraction
"The wait staff is very freindly , they make it feel like you ' re eating in a freindly little european town .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> freindly <extra_id_1> wait staff <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"Fish was overdone .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> overdone <extra_id_1> Fish <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"Everything is always cooked to perfection , the service is excellent , the decor cool and understated .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive ; <extra_id_2> service <extra_id_3> positive ; <extra_id_4> decor <extra_id_5> positive ; <extra_id_6> decor <extra_id_7> positive,as,extraction
"Less than three minutes passed before I found myself doubled over the toilet .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"Gross food – Wow -| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food quality,sc,extraction
"Two complaints - - their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> complaints <extra_id_1> appetizer selection <extra_id_2> negative <extra_id_3> food style_options,oasc,extraction
"We both opted for a pasta dish and they were served timely and fresh .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> served timely <extra_id_1> NULL <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> fresh <extra_id_5> pasta dish <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"Great Indian food and the service is incredible .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> service general,sc,extraction
"The service was attentive , yet discreet .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> attentive <extra_id_1> service <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> discreet <extra_id_5> service <extra_id_6> positive <extra_id_7> service general,oasc,extraction
"Will absolutely visit again .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> visit again <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"Go there once and oh yes . . . you will go back . . . you will . . .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"The portions are HUGE , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> neutral <extra_id_1> food style_options,sc,extraction
"When you add it all together , it just does n ' t seem worth it to me . . . especially considering the prices .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"The food is reliable and the price is moderate .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> neutral <extra_id_3> restaurant prices,sc,extraction
"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> best <extra_id_1> crust ; <extra_id_2> should not have additional toppings <extra_id_3> pizza,oa,extraction
"DO not try unless you ' re just going there to hang out like the rest of the hipsters who apparently have no sense of taste .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> DO not try <extra_id_1> NULL <extra_id_2> negative <extra_id_3> restaurant miscellaneous,oasc,extraction
"The pizza was delivered cold and the cheese was n ' t even fully melted !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> cold <extra_id_1> pizza ; <extra_id_2> was n ' t even fully melted <extra_id_3> cheese,oa,extraction
"Very , very nice| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> nice <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"A great place to meet up for some food and drinks . . .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous,sc,extraction
"The food is okay and the prices here are mediocre .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> neutral ; <extra_id_2> NULL <extra_id_3> neutral,as,extraction
"It ' s a nice place to relax and have conversation .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general,sc,extraction
"The DJ is awesome , I have been there for my birthday and a bunch of other times with friends and I keep going back .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> awesome <extra_id_1> DJ ; <extra_id_2> keep going back <extra_id_3> NULL,oa,extraction
"Service is not exactly five star , but thats not really a big deal .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> not exactly five star <extra_id_1> Service <extra_id_2> neutral <extra_id_3> service general,oasc,extraction
"Paul , the maitre d ' , was totally professional and always on top of things .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> professional <extra_id_1> Paul <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"Thius is a must for anyone who loves Shabu - Shabu .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"Their pad penang is delicious and everything else is fantastic .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> delicious <extra_id_1> pad penang <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> fantastic <extra_id_5> NULL <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"If you want something really different than try Jekyll and Hyde .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> difficult to eat <extra_id_1> grilled branzino <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"Fantastic place .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> place <extra_id_1> positive,as,extraction
"It is so romantic .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> romantic <extra_id_1> NULL <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
